,0,1,2,3,4,5,6,7,8,9,10,11
4976,1674024000000,21287.28000000,21302.45000000,21279.71000000,21289.22000000,515.39010000,1674024299999,10972834.16317700,16672,273.33728000,5819576.16487060,0
4977,1674024300000,21288.62000000,21289.22000000,21256.22000000,21263.60000000,554.94477000,1674024599999,11804263.62838450,17052,254.19796000,5406988.76052730,0
4978,1674024600000,21263.60000000,21267.93000000,21244.88000000,21256.37000000,671.19092000,1674024899999,14267278.69156000,18986,363.04238000,7717058.99250440,0
4979,1674024900000,21255.43000000,21266.00000000,21247.27000000,21261.76000000,550.09595000,1674025199999,11693186.06893810,17787,275.47771000,5855845.28486870,0
4980,1674025200000,21261.03000000,21266.38000000,21247.39000000,21253.75000000,723.37246000,1674025499999,15376722.68161920,18993,338.52845000,7196126.92682360,0
4981,1674025500000,21253.87000000,21266.53000000,21246.43000000,21260.44000000,686.17123000,1674025799999,14584904.68144910,18779,339.12454000,7208413.99489570,0
4982,1674025800000,21260.44000000,21276.95000000,21259.56000000,21273.51000000,482.02741000,1674026099999,10250973.74804360,15287,260.15467000,5532687.82085060,0
4983,1674026100000,21273.66000000,21291.00000000,21271.11000000,21280.76000000,696.36703000,1674026399999,14819611.80877540,19429,369.75730000,7869130.20938730,0
4984,1674026400000,21280.76000000,21288.26000000,21269.42000000,21269.53000000,441.98142000,1674026699999,9405340.72041060,14640,223.47791000,4755708.24518000,0
4985,1674026700000,21270.37000000,21288.99000000,21262.15000000,21267.26000000,506.49684000,1674026999999,10776341.50303540,16483,256.11528000,5449226.55310050,0
4986,1674027000000,21266.25000000,21276.65000000,21261.64000000,21266.85000000,464.53001000,1674027299999,9879847.64884490,14874,221.99607000,4721585.62014220,0
4987,1674027300000,21266.85000000,21305.26000000,21264.82000000,21277.71000000,915.65574000,1674027599999,19490152.58159500,22180,505.14767000,10752261.77005550,0
4988,1674027600000,21277.71000000,21290.00000000,21265.95000000,21273.47000000,533.82704000,1674027899999,11358939.67702770,15850,252.89673000,5381305.76084980,0
4989,1674027900000,21272.55000000,21295.00000000,21267.86000000,21286.43000000,547.00649000,1674028199999,11642254.43386870,17961,288.02085000,6130233.03523070,0
4990,1674028200000,21287.19000000,21308.15000000,21285.67000000,21303.91000000,576.61355000,1674028499999,12282110.50790040,17647,326.12129000,6946528.87381620,0
4991,1674028500000,21303.43000000,21308.42000000,21288.63000000,21307.94000000,603.31114000,1674028799999,12850681.40893970,17811,314.45811000,6698129.13301640,0
